title,videoIDS,video_description,publishedDate,likes,dislikes,views,comment
THE PUMPKIN CARVING BEGINS,N4y7jKypKvo,"THE PUMPKIN CARVING BEGINS
Helloworld Tickets: http://bit.ly/HWZoellaFactory  & http://bit.ly/HWZoellaSee 
Helloworld Website: http://bit.ly/2hLoOhj

Who I'm With:
Joe - http://bit.ly/1T4E9Vz
Alfie - http://bit.ly/1OmfE3n
Poppy - http://bit.ly/1TcuKZX
Sean - http://bit.ly/28KESa4


--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
*Yellow Jumper - Boohoo on Asos - http://bit.ly/2yOJOs9
Hat - Zoella Lifestyle Gift Set - http://bit.ly/2xLLna4
Coat - Zara - http://bit.ly/2yzJZuh
*Boots - Topshop - http://bit.ly/2whW1nm
SuggLife Slime Jumper (currently sold out) - http://bit.ly/2xInU8e

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-10-16T12:18:51Z,61311,457,1518534,0
ZOELLA BEAUTY CHRISTMAS RANGE 2017 | SNOWELLA,WYfIn4ggDAg,"ZOELLA BEAUTY CHRISTMAS RANGE 2017 | SNOWELLA
Previous Vlog: http://bit.ly/2ylIQDY
Main Channel: http://bit.ly/2n34AgF

Where to buy:
Superdrug: http://bit.ly/2w7Dvx0
Feel Unique: http://bit.ly/2yz4Exs

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-10-14T15:31:55Z,51125,966,961115,0
HUGE HALLOWEEN SHOPPING DAY,Kh7SsMrHfDo,"HUGE HALLOWEEN SHOPPING DAY
Previous Vlog: http://bit.ly/2xuTS7K
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Mark: http://bit.ly/1PyjfL9

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
""Get Off My Back"" Jumper - H&M - http://bit.ly/2xukkTE
*Sunglasses  - Rayban - http://bit.ly/2oxUE3A
Black Jacket - Zara - http://bit.ly/2yzJZuh
*Mom Style Denim Jeans - Urban Outfitters - http://bit.ly/2yPZwTP
*Boots - Topshop - http://bit.ly/2zaLQCO
*Bunny Dressing Gown - Next - http://bit.ly/2wxCBee


Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-10-09T16:48:40Z,82187,736,2603548,0
"PHOTOS, CONKERS & A CHRISTMAS HAUL?",QLzIzBp7_RE,"PHOTOS, CONKERS & A CHRISTMAS HAUL?
Previous Vlog: http://bit.ly/2gbQTLw
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Alfie: http://bit.ly/1OmfE3n

Rhiannon's Vlogs: http://bit.ly/2yYYlRZ

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
Grey Woodland PJ's - Matalan - http://bit.ly/2gNwBLp
*Green Jumper - Monki/ASOS - http://bit.ly/2wr6ZXG (Similar)
Earrings - Zara - http://bit.ly/2kfDNkK
*""Let's Brunch"" T Shirt - New Look - http://bit.ly/2yQOlKr
*Orange Trousers - ASOS - http://bit.ly/2wrTkzU
*Coat - ASOS - http://bit.ly/2wr6WLu
*Shoes - Topshop - http://bit.ly/2yYjsns
*Squirrel PJ's - Next - http://bit.ly/2wyzB1d
*Bunny Dressing Gown - Next - http://bit.ly/2wxCBee
*Grey Jumper - Zara - http://bit.ly/2fBnIAP
*Rain Mac - Zara - http://bit.ly/2xPu5dF
*Black Boots - Topshop - http://bit.ly/2whW1nm
Pink SuggLife Hoody - http://bit.ly/2gkNGeU

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-10-04T17:47:27Z,63693,488,1757344,0
"PUMPKINS, PRESENTS & PLONKERS",f-y88NypH2U,"PUMPKINS, PRESENTS & PLONKERS
This video contains a paid for advertorial for Clue!
Download the app from the App Store: & Google Play: http://bit.ly/2xICJuZ
Previous Vlog: http://bit.ly/2xJgvJf
Main Channel: http://bit.ly/2ikK7ok

Alfie -  http://bit.ly/1OmfE3n
Tanya - http://bit.ly/1INueKG 
Jim - http://bit.ly/1U4KzAR 
Poppy - http://bit.ly/1TcuKZX
Sean - http://bit.ly/28KESa4
Joe - http://bit.ly/1T4E9Vz

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
Jumper - Zara - http://bit.ly/2xDChxF 
*Boots - Topshop - http://bit.ly/2whW1nm
*Striped T Shirt - &Other Stories - http://bit.ly/2wiYmOP 
Pink Hoody - SuggLife - http://bit.ly/2gkNGeU 
*PJ Bottoms - Cath Kidston - http://bit.ly/2wirnKQ 
Burger T Shirt - Zara - http://bit.ly/2jXZBRQ
Black Velvet Skirt - H&M - http://bit.ly/2wUzdtl 
*Tanyas Cream Cardigan - ASOS - http://bit.ly/2wj4fvA


Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-09-25T15:12:42Z,67190,646,1668724,0
ALFIES BIRTHDAY WEEKEND,4l7_jAIA0f0,"ALFIES BIRTHDAY WEEKEND
Previous Vlog: http://bit.ly/2fpexY2
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Alfie - http://bit.ly/1OmfE3n
Poppy - http://bit.ly/1TcuKZX
Sean - http://bit.ly/28KESa4

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
Dress - Zara - http://bit.ly/2xxzgyU
Boots - H&M - http://bit.ly/2wPCZ7i
Glasses - Zara - http://bit.ly/2griAmI
*Leather Jacket - Allsaints - http://bit.ly/2wezM1M
Space T shirt - Zara - http://bit.ly/2ylJlMN
*Black Jeans - Topshop Joni - http://bit.ly/2fhy8oY
*Black Boots - Topshop - http://bit.ly/2fisSSj
Coat - Zara (Similar) - http://bit.ly/2wPzD4p

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-09-24T12:30:18Z,66886,542,1963126,0
NEW CHRISTMAS LIFESTYLE RANGE,3ZOioxEGYpQ,"NEW CHRISTMAS LIFESTYLE RANGE
Previous Vlog: http://bit.ly/2xsBAqR
Main Channel: http://bit.ly/2ikK7ok
Boots: http://bit.ly/2xPJdGf

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-09-22T09:16:41Z,53591,1577,964268,0
WINTER WONDERLAND & NALAS BIRTHDAY,MxCxoU2G5d0,"WINTER WONDERLAND & NALAS BIRTHDAY
⇢ Previous Vlog: http://bit.ly/2eFAEp1
⇢ Main Channel: http://bit.ly/2ikK7ok

Find Zoella Lifestyle online at Boots now and instore from 18th September: http://bit.ly/2xPJdGf

Find Zoella Beauty online and instore at Superdrug: http://bit.ly/2vg2scq

Find Zoella Beauty online at Feel Unique: http://bit.ly/1WrhIIU

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Sean: http://bit.ly/28KESa4
⇢ Alfie: http://bit.ly/1OmfE3n
⇢ Tanya: http://bit.ly/1INueKG


--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

Things Mentioned & Wore:

⇢ Woodland Pyjamas - Matalan: http://bit.ly/2wGfSiF
⇢ Santa Paws Socks - Matalan: http://bit.ly/2gNwBLp
⇢ Fairy Lights - Matalan: http://bit.ly/2gNwBLp
⇢ Santa Tea Towel - Matalan: http://bit.ly/2gNwBLp
⇢ *Woodland Pyjamas - Next: http://bit.ly/2wHR1JV
⇢ *Pomegranate and Black Lily Candle - Next: http://bit.ly/2wHPGmn
⇢ Dr Foster - BBC iPlayer: http://bbc.in/2f4k2If
⇢ *Trousers - ASOS: (Similar) http://bit.ly/2wI1EMF
⇢ *Joggers - Missguided Barbie: http://bit.ly/2wIgWBa

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-09-06T16:04:48Z,62720,499,1553351,0
IT FEELS LIKE AUTUMN,NqyV58kRq_o,"IT FEELS LIKE AUTUMN
⇢ Previous Vlog: http://bit.ly/2vTFQvL
⇢ Main Channel: http://bit.ly/2ikK7ok

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
⇢ Jumper - Zara - http://bit.ly/2iRsmiD
⇢ *Jeans - Asos Mom Jeans - http://bit.ly/2x0GXhV
⇢ Glasses - Zara - http://bit.ly/2griAmI
⇢ *Converse - ASOS - http://bit.ly/2x0qk5U


Other Places To Find Me:

⇢ MAIN CHANNEL: http://youtube.com/zoella
⇢ BLOG : http://www.zoella.co.uk
⇢ TWITTER : http://twitter.com/Zoella
⇢ INSTAGRAM : http://instagram.com/Zoella
⇢ FACEBOOK : http://facebook.com/zoe.zoella
⇢ SNAPCHAT : @OfficialZoella",2017-09-02T13:06:32Z,113250,1035,2904216,0
THE CRAZIEST EMOTIONAL WEEK,pzRdru8C0OY,"THE CRAZIEST EMOTIONAL WEEK
Previous Vlog: http://bit.ly/2iKHG0F
Main Channel: http://bit.ly/2ikK7ok

Who I'm With:
Alfie: http://bit.ly/1OmfE3n
Joe: http://bit.ly/1T4E9Vz

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
SuggLife - http://bit.ly/2gkNGeU
Jeans - H&M - http://bit.ly/2x95JM1
Jumper - Zara - http://bit.ly/2rbOkQw
*Earrings - ASOS - http://bit.ly/2vMrZqV
Stripy T Shirt - H&M - http://bit.ly/2iKWfB9
*Black Jeans - Miss Selfridge - http://bit.ly/2vMc1wS
Black Boots - H&M - http://bit.ly/2esoS4O
*Red Loafers - Topshop - http://bit.ly/2eHw1LB
Glasses - Zara - http://bit.ly/2griAmI

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-08-31T14:51:06Z,62475,590,1378379,0
"BREAKFAST, BEACH & BEAUTY SURPRISE",7JOkViiWEMM,"BREAKFAST, BEACH & BEAUTY SURPRISE
Previous Vlog: http://bit.ly/2ve8KGw
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Alfie: http://bit.ly/1OmfE3n

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-08-20T17:11:25Z,73539,471,1673973,0
I CAN'T BELIEVE HE MADE ME DO THIS!,zxmSGaVksbo,"I CAN'T BELIEVE HE MADE ME DO THIS!
Previous Vlog: http://bit.ly/2wkD5Ih
Main Channel: http://bit.ly/2n34AgF

Links:
ZoellaBeauty Instagram: @ZoellaBeauty
Zoella Lifestyle Instagram: @ZoellaLifestyle
ZoellaBeauty Twitter: https://twitter.com/ZoellaBeauty
ZoellaLifestyle Twitter: https://twitter.com/ZoellaLifestyle

Pop Up Shop Address:  21 Slingsby Place, Covent Garden

Maisie Peters Song: http://spoti.fi/2vivbxi  

Who I'm With:
Alfie:  http://bit.ly/1OmfE3n

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-08-19T21:09:39Z,70507,570,1646510,0
LIFE AND FRIENDSHIP BEFORE YOUTUBE,V7NiJyWk1yc,"LIFE AND FRIENDSHIP BEFORE YOUTUBE
Previous Vlog: http://bit.ly/2vQ79bQ
Main Channel: http://bit.ly/2n34AgF

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-08-18T20:40:51Z,60832,584,1364233,0
MAKEOVERS & MISCHIEF,prgFuRHqO0A,"MAKEOVERS & MISCHIEF
Previous Vlog: http://bit.ly/2uLZcak
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Mark: http://bit.ly/1PyjfL9
Alfie:  http://bit.ly/1OmfE3n

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-08-17T17:31:19Z,83063,648,2322858,0
DELIRIOUS WOODLAND WALK,Zp2D7AT4_tc,"DELIRIOUS WOODLAND WALK
Previous Vlog: http://bit.ly/2vAAnNd
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Poppy - http://bit.ly/1TcuKZX
Sean - http://bit.ly/28KESa4
Alfie - http://bit.ly/1OmfE3n
Dave - http://bit.ly/2x1gexA

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-08-15T16:08:51Z,83944,668,1831346,0
SURPRISE GIFT & CHATTY GRWM,buojf6Vp6XQ,"SURPRISE GIFT & CHATTY GRWM
Previous Vlog: http://bit.ly/2wxTupD
Main Channel: http://bit.ly/2wy0CSU

Girl Online Going Solo Paperback: 
http://amzn.to/2hOstLh
http://bit.ly/2vT721R
http://bit.ly/2wMDBeh

Who I'm With:
Alfie:  http://bit.ly/1OmfE3n
Joe: http://bit.ly/1T4E9Vz

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
*T Shirt - Topshop- http://bit.ly/2usYP4c
*Jeans - Topshop Joni - http://bit.ly/2kWlfVA

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-08-10T19:07:34Z,91717,580,1723114,0
NEW ZOELLA LIFESTYLE RANGE!,5SwzNP2BxhQ,"NEW ZOELLA LIFESTYLE RANGE!
Previous Vlog: http://bit.ly/2vfXPiV
Main Channel: http://bit.ly/2ikK7ok

WHERE TO BUY:
Superdrug: http://bit.ly/2vg2scq
Feelunique: http://bit.ly/1WrhIIU
House of Fraser: http://bit.ly/2wpMPxV
WH Smiths: http://bit.ly/2vLN5Ke
Waterstones: http://bit.ly/2wEpYxK

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-08-08T13:06:05Z,74613,1112,1118076,0
NEW ZOELLA BEAUTY COLLECTION | JELLY & GELATO,RGcC94lhVfY,"NEW ZOELLA BEAUTY COLLECTION | JELLY & GELATO
Previous Vlog: http://bit.ly/2tCGKeQ
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Alfie: http://bit.ly/1OmfE3n
Poppy: http://bit.ly/1TcuKZX
Sean: http://bit.ly/28KESa4
Mark: http://bit.ly/1PyjfL9

UK - Superdrug - Online & Instore: http://bit.ly/1jnHeAO
UK - Feel Unique - Online: http://bit.ly/1WrhIIU
USA - ULTA Beauty - Online: http://bit.ly/2veMYUe
Germany - Rossmann - Online & InStore: http://bit.ly/2uvMuLS
Australia - Target - In Store
Canada - London Drugs - Online & Instore: http://bit.ly/2uHZTkG
Norway - Vita - Online & Instore: http://bit.ly/2u4uOEt
Ireland - Independent Pharmacies


Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-07-18T15:59:02Z,74056,739,1581683,0
"FRIEND TEST, HAULING & ORGANISING",SCYneD2OAP0,"FRIEND TEST, HAULING & ORGANISING
Previous Vlog: http://bit.ly/2tf6s8V
Main Channel: http://bit.ly/2n34AgF

""At Home With..."" Podcast:
Acast: https://www.acast.com/athomewith
Itunes: https://itunes.apple.com/us/podcast/at-home-with/id1228706016?mt=2

Who I'm With:
Alfie: http://bit.ly/1OmfE3n
Poppy: http://bit.ly/1TcuKZX
Sean: http://bit.ly/28KESa4
Mark: http://bit.ly/1PyjfL9
Lily: http://bit.ly/2tNxA0I
Anna: http://bit.ly/2uSe4QI

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
*Off The Shoulder Maxi Dress - ASOS - http://bit.ly/2u9scHS
SuggLife Merch - http://bit.ly/2gkNGeU
*Missoma Necklaces - http://bit.ly/2tWS1dW
*Spotty Dress - ASOS - http://bit.ly/2u3GZDW
Orange Hoop Earrings - Zara - http://bit.ly/2cbX4A4


Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-07-12T14:01:54Z,82121,734,2974022,0
TREEHOUSES & TENTS,B_abdVvex0g,"TREEHOUSES & TENTS
Previous Vlog: http://bit.ly/2tw44On
Main Channel: http://bit.ly/2n34AgF

Who I'm With (for like more than 3 seconds):
Poppy - http://bit.ly/1TcuKZX
Sean - http://bit.ly/28KESa4
Alfie - http://bit.ly/1OmfE3n
Tanya - http://bit.ly/1INueKG
Jim - http://bit.ly/1U4KzAR
Niomi - http://bit.ly/19GOovf
Leon - http://bit.ly/1WmbhYX
Marcus - http://bit.ly/201gHHD
Katie Pix - http://bit.ly/2u0aXIq
Lily Pebbles - http://bit.ly/2uYz084
Maisie Peters (singer) - http://bit.ly/2h9DchV


--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
Breakfast Club T Shirt - Joanie Clothing - http://bit.ly/2pxAT8P
Only The Blind Bomber Jacket - http://bit.ly/2sTJhpo
Striped Trousers - Zara - http://bit.ly/2pI4qQ2
*Swimming Costume - ASOS - http://bit.ly/2sDs5Ah
Sunglasses - Zara - http://bit.ly/2hubpVX
*Silver Trainers - Common Projects - http://bit.ly/2tWTVeJ
*Dress - Pimkie on ASOS - http://bit.ly/2tWr2PU
*Boots - Topshop - http://bit.ly/2tWFvLv
*Necklaces - Missoma - http://bit.ly/2tWS1dW & http://bit.ly/2sE5h3y
Hoody - Justin Bieber Purpose Tour Merch (Alfies that I stole) 

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-07-09T12:42:31Z,64765,607,1767192,0
BOOK CLUB PICKS & SECRET HOARDER,hM_uoTa6lPs,"BOOK CLUB PICKS & SECRET HOARDER
Some of this video contains paid advertorial for WHSmith 👍🏼
Previous Vlog: http://bit.ly/2s5L5ae
Main Channel: http://bit.ly/2n34AgF

Links to check out:

WHSmith Blog – The Zoella Book Club Bonus Content: http://bit.ly/2s5la2K
 
If you want to get involved with book club discussions on twitter, make sure to use the hashtag: #ZoellaBookClub
 
Zoella Book Club 2017 8 Book Bundle: http://bit.ly/2toWXYv
 
Moxie By Jennifer Mathieu: http://bit.ly/2umK52b
The Start of Me and You By Emery Lord: http://bit.ly/2t4Kd7o
Orbiting Jupiter By Gary D. Schmidt: http://bit.ly/2topD4t
History is All You Left Me By Adam Silvera: http://bit.ly/2u2cRpt 
The One Memory of Flora Banks By Emily Barr: http://bit.ly/2toe7pI
After the Fire By Will Hill: http://bit.ly/2und7yG
Girlhood By Cat Clark: http://bit.ly/2sqfM9z 
Letters to the Lost By Brigid Kemmerer: http://bit.ly/2sUpXqs

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-06-29T10:17:31Z,71470,689,1406164,0
"MINI GOLF, LUSH & OFFICE TOUR",2H0L_RXNuJI,"MINI GOLF, LUSH & OFFICE TOUR
Sophia's Channel: http://bit.ly/2s2Y9fY
Previous Vlog: http://bit.ly/2syEEPC
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Alfie: http://bit.ly/1OmfE3n
Sophia: http://bit.ly/2s2Y9fY
Poppy: http://bit.ly/1TcuKZX

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:

*Blue Check Lemons Playsuit - ASOS - http://bit.ly/2rKrH2H
*Sunglasses  - Rayban - http://bit.ly/2oxUE3A
Sandals - Primark - http://bit.ly/2fSTrLx
*Red & White Stripe Playsuit - ASOS - http://bit.ly/2rKvihd
Cardigan - Lazy Oaf - http://bit.ly/2agPAJd

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-06-23T13:38:50Z,78129,544,1716303,0
SWIMMING PUP & SUMMER MADNESS,xOUxlHlO5-A,"SWIMMING PUP & SUMMER MADNESS
Previous Vlog: http://bit.ly/2spTKHc
Main Channel: http://bit.ly/2n34AgF

Who I'm With:
Alfie: http://bit.ly/1OmfE3n
Mark: http://bit.ly/1PyjfL9
Sean: http://bit.ly/28KESa4
Poppy: http://bit.ly/1TcuKZX

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:

*Backless Black & White Swimming Costume - Topshop - http://bit.ly/2sVETp7
*Shorts - ASOS - http://bit.ly/2sVFlUl
*Sunglasses - Ray Ban - http://bit.ly/2oxUE3A
*Cropped Grey Hoodie - ASOS - http://bit.ly/2rCvZsP
*Black & White Spotty Bikini - ASOS - http://bit.ly/2rCMW6a
*Black Bikini - ASOS - http://bit.ly/2rCReL0
*Pink Floral Dress - ASOS - http://bit.ly/2rCUjuq

Housey Bits:

*Breakfast Bowls - Urban Outfitters - http://bit.ly/2sVJXdc
*Cutlery - Anthropologie - http://bit.ly/2rCAq6W
Swimming Pool - Argos - http://bit.ly/2tO3uc2
Slip & Slide -ToysRUs - http://bit.ly/2sVInbb


Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2017-06-21T12:40:27Z,98265,1090,3059963,0
